asset,combination,entry,holding,exit,selectedInDevelopment,baseline,worstDevelopmentUtility,development_base_netPnlUsd,development_base_feesUsd,development_base_grossReferenceEdgeUsd,development_base_adversePriceCostUsd,development_base_naturalCompletedEpisodes,development_base_terminalSales,development_base_priorClosePeakToDailyLowDrawdownUsd,development_combined_netPnlUsd,development_combined_feesUsd,development_combined_grossReferenceEdgeUsd,development_combined_adversePriceCostUsd,development_combined_naturalCompletedEpisodes,development_combined_terminalSales,development_combined_priorClosePeakToDailyLowDrawdownUsd,later_2025_base_netPnlUsd,later_2025_base_feesUsd,later_2025_base_grossReferenceEdgeUsd,later_2025_base_adversePriceCostUsd,later_2025_base_naturalCompletedEpisodes,later_2025_base_terminalSales,later_2025_base_priorClosePeakToDailyLowDrawdownUsd,later_2025_combined_netPnlUsd,later_2025_combined_feesUsd,later_2025_combined_grossReferenceEdgeUsd,later_2025_combined_adversePriceCostUsd,later_2025_combined_naturalCompletedEpisodes,later_2025_combined_terminalSales,later_2025_combined_priorClosePeakToDailyLowDrawdownUsd,recent_2026_base_netPnlUsd,recent_2026_base_feesUsd,recent_2026_base_grossReferenceEdgeUsd,recent_2026_base_adversePriceCostUsd,recent_2026_base_naturalCompletedEpisodes,recent_2026_base_terminalSales,recent_2026_base_priorClosePeakToDailyLowDrawdownUsd,recent_2026_combined_netPnlUsd,recent_2026_combined_feesUsd,recent_2026_combined_grossReferenceEdgeUsd,recent_2026_combined_adversePriceCostUsd,recent_2026_combined_naturalCompletedEpisodes,recent_2026_combined_terminalSales,recent_2026_combined_priorClosePeakToDailyLowDrawdownUsd,continuous_base_netPnlUsd,continuous_base_feesUsd,continuous_base_grossReferenceEdgeUsd,continuous_base_adversePriceCostUsd,continuous_base_naturalCompletedEpisodes,continuous_base_terminalSales,continuous_base_priorClosePeakToDailyLowDrawdownUsd,continuous_combined_netPnlUsd,continuous_combined_feesUsd,continuous_combined_grossReferenceEdgeUsd,continuous_combined_adversePriceCostUsd,continuous_combined_naturalCompletedEpisodes,continuous_combined_terminalSales,continuous_combined_priorClosePeakToDailyLowDrawdownUsd
BTC/USD,btc_entry_pullback_recovery__btc_hold_bounded_thesis_v1__btc_asymmetric_bracket,btc_entry_pullback_recovery,btc_hold_bounded_thesis_v1,btc_asymmetric_bracket,False,False,-266.17598490504315,38.99187702595191,63.731738660048,105.11758675299993,2.3939710669999155,3,1,385.5492106135025,-73.96177856197755,98.41416965598,34.29891904600003,9.846527951999892,4,1,405.69942663141046,-116.5888474210551,62.862277731056004,-51.364609355999946,2.361960334000026,4,0,172.52677937055887,-185.73391176748737,77.78923314249,-100.16261634999971,7.78206227500046,4,0,236.459043769848,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,40.899456059440126,127.75118863456001,173.44980934699993,4.79916465299997,8,0,385.5492106135025,-235.0311901838959,156.3949240039,-62.98968959399993,15.646576585999917,8,0,405.69942663141046
ETH/USD,eth_entry_baseline__eth_hold_immediate_v1__eth_thesis_only,eth_entry_baseline,eth_hold_immediate_v1,eth_thesis_only,False,True,286.78792339044594,377.80303073877076,19.047822524628803,397.57039762140016,0.7195443580002265,1,0,206.14197530567617,372.85728304532495,23.768235303876004,399.0054583368001,2.3799399875999603,1,0,204.15169184810293,335.7537256214655,66.640273309036,404.9078211632997,2.5138222327995337,4,0,504.4486547059205,114.67706403832563,81.149752643276,203.95544886170023,8.128632180099897,4,0,488.5480330699902,227.56206615464544,81.0450938921536,311.66917037689996,3.062010330099888,4,1,274.49358632342773,204.1298243989513,101.02224408465202,315.27279495390013,10.120726470299832,4,1,245.92112199330586,948.4058453573653,167.65867266693522,1122.3949024161998,6.330384391899648,9,1,705.8366896301322,696.2945086972795,207.05327702252202,924.0886061241004,20.74082040429969,9,1,680.5096405696877
ETH/USD,eth_entry_baseline__eth_hold_immediate_v1__eth_volatility_trailing,eth_entry_baseline,eth_hold_immediate_v1,eth_volatility_trailing,False,False,286.78792339044594,377.80303073877076,19.047822524628803,397.57039762140016,0.7195443580002265,1,0,206.14197530567617,372.85728304532495,23.768235303876004,399.0054583368001,2.3799399875999603,1,0,204.15169184810293,242.43115804812624,81.88869600257361,327.4077181386998,3.087864087999385,5,0,567.280983345916,-13.187448055796267,99.86019167489701,96.6735328037,10.000789184599691,5,0,590.1933567956621,227.56206615464544,81.0450938921536,311.66917037689996,3.062010330099888,4,1,274.49358632342773,204.1298243989513,101.02224408465202,315.27279495390013,10.120726470299832,4,1,245.92112199330586,855.3113674637261,182.9089347933736,1045.1247982378,6.904495980699498,10,1,768.304047112315,568.4463792617571,225.76388153554302,816.8232548933001,22.612994095999486,10,1,782.1168023376795
ETH/USD,eth_entry_baseline__eth_hold_immediate_v1__eth_asymmetric_bracket,eth_entry_baseline,eth_hold_immediate_v1,eth_asymmetric_bracket,False,False,247.40153238610674,408.233464254743,35.2942529777576,444.8584596372001,1.3307424047000518,2,0,148.01960899980804,313.6003178854553,43.171679916744004,361.0977598611001,4.325762058900125,2,0,173.10427185298795,-28.158320545862807,127.709593885364,104.36544374709972,4.814170407599622,8,0,503.2379982647217,-47.39883435505908,139.518622519963,106.09147228829997,13.971684123399713,7,0,419.1871966981944,152.50409374898663,96.44081145941121,252.58544227870004,3.6405370702997955,5,1,274.49358632342773,202.54006930343712,121.00818569746502,335.6728985567002,12.124643555799945,5,1,245.92112199330586,537.4286908377981,260.35048344540326,807.5988396972999,9.819665414099465,15,1,703.5421359506909,473.56237311156656,304.81345719623397,808.9096509418001,30.533820633999785,14,1,610.9658883728916
ETH/USD,eth_entry_baseline__eth_hold_daily_persistence_v1__eth_thesis_only,eth_entry_baseline,eth_hold_daily_persistence_v1,eth_thesis_only,True,False,287.4131777826542,386.25318256051105,19.115968910288004,406.0886958288001,0.719544357999975,1,0,206.14197530567617,370.6426197215278,23.745864967272006,396.7684246764,2.3799399875999603,1,0,204.15169184810293,264.1228779858993,66.0961148337008,332.7073561387,2.488363319099939,4,0,537.354915474707,422.1659079486599,64.270301747542,492.8701322779999,6.433922581799821,3,0,517.5177079734895,230.30510120793952,81.0198196833592,314.38664292120006,3.0617220298999204,4,1,283.17489922389905,197.0141562993631,101.018058566438,308.1544702794,10.1222554135998,4,1,252.75365904704813,886.5891865024951,167.16015121800558,1060.0540771807002,6.304739460199837,9,1,756.3694452823293,994.124216787699,190.059657778102,1203.2227350884,19.038860522599574,8,1,671.9714754491779
ETH/USD,eth_entry_baseline__eth_hold_daily_persistence_v1__eth_volatility_trailing,eth_entry_baseline,eth_hold_daily_persistence_v1,eth_volatility_trailing,False,False,287.4131777826542,386.25318256051105,19.115968910288004,406.0886958288001,0.719544357999975,1,0,206.14197530567617,370.6426197215278,23.745864967272006,396.7684246764,2.3799399875999603,1,0,204.15169184810293,176.00697456869602,81.386526754304,260.45896173489996,3.065460411899709,5,0,595.7718094555257,299.77340055181776,83.036013553883,391.12094203269976,8.311527926999622,4,0,609.0265850897504,230.30510120793952,81.0198196833592,314.38664292120006,3.0617220298999204,4,1,283.17489922389905,197.0141562993631,101.018058566438,308.1544702794,10.1222554135998,4,1,252.75365904704813,798.6250825602783,182.45178732792323,987.9587604718001,6.881890583599606,10,1,814.5638346245942,871.7317093908605,208.82536958444302,1101.4735448431,20.916465867799378,9,1,763.4803525654352
ETH/USD,eth_entry_baseline__eth_hold_daily_persistence_v1__eth_asymmetric_bracket,eth_entry_baseline,eth_hold_daily_persistence_v1,eth_asymmetric_bracket,False,False,245.87484355016113,414.30106968439213,35.34318527960961,450.97499736870003,1.330742404699871,2,0,148.01960899980804,312.0736290495097,43.156258817391006,359.5556499258,4.325762058900125,2,0,173.10427185298795,-85.88898808640079,127.27753363660159,46.18274404889999,4.794198498699952,8,0,536.8101991193435,180.16503281431505,121.83184844888801,314.1916377851999,12.194756521999762,6,0,407.2535267073381,155.2264356981541,96.41537037074481,255.28204748150006,3.6402414125998277,5,1,283.17489922389905,195.40654794895818,121.003819843343,328.5365213724001,12.126153580099913,5,1,252.75365904704813,487.85790054330937,259.9507190009929,757.6083557492001,9.799736204899649,15,1,755.2308680844089,692.3115429753652,287.02104445843605,1008.0823887114001,28.749801277599797,13,1,561.7072941830247
ETH/USD,eth_entry_baseline__eth_hold_bounded_thesis_v1__eth_thesis_only,eth_entry_baseline,eth_hold_bounded_thesis_v1,eth_thesis_only,False,False,209.7705567860612,307.094964686361,34.47862013924001,342.8738954667001,1.3003106411000356,2,0,204.3025985283639,391.84860265657335,43.962066510228,440.2164450392001,4.405775872400069,2,0,202.32337028349684,454.2347839071681,83.596789207232,540.9849595285997,3.1533864141993946,5,0,414.34145722088033,-13.187448055796267,99.86019167489701,96.6735328037,10.000789184599691,5,0,590.1933567956621,175.03563628108532,96.47572267951361,275.15799539359995,3.646636432999816,5,1,274.49358632342773,-56.50350716770299,118.20352570560702,73.54408640370013,11.844067865799868,5,1,245.92112199330586,942.4444114600119,215.61366787608722,1166.1986052879997,8.140525951899242,12,1,614.6455949068513,323.12010305561853,263.289838107784,612.7872574537,26.377316290299625,12,1,782.1168023376777
ETH/USD,eth_entry_baseline__eth_hold_bounded_thesis_v1__eth_volatility_trailing,eth_entry_baseline,eth_hold_bounded_thesis_v1,eth_volatility_trailing,False,False,209.7705567860612,307.094964686361,34.47862013924001,342.8738954667001,1.3003106411000356,2,0,204.3025985283639,391.84860265657335,43.962066510228,440.2164450392001,4.405775872400069,2,0,202.32337028349684,454.2347839071681,83.596789207232,540.9849595285997,3.1533864141993946,5,0,414.34145722088033,-13.187448055796267,99.86019167489701,96.6735328037,10.000789184599691,5,0,590.1933567956621,175.03563628108532,96.47572267951361,275.15799539359995,3.646636432999816,5,1,274.49358632342773,-56.50350716770299,118.20352570560702,73.54408640370013,11.844067865799868,5,1,245.92112199330586,942.4444114600119,215.61366787608722,1166.1986052879997,8.140525951899242,12,1,614.6455949068513,323.12010305561853,263.289838107784,612.7872574537,26.377316290299625,12,1,782.1168023376777
ETH/USD,eth_entry_baseline__eth_hold_bounded_thesis_v1__eth_asymmetric_bracket,eth_entry_baseline,eth_hold_bounded_thesis_v1,eth_asymmetric_bracket,False,False,247.40153238610674,408.233464254743,35.2942529777576,444.8584596372001,1.3307424047000518,2,0,148.01960899980804,313.6003178854553,43.171679916744004,361.0977598611001,4.325762058900125,2,0,173.10427185298795,-28.158320545862807,127.709593885364,104.36544374709972,4.814170407599622,8,0,503.2379982647217,-47.39883435505908,139.518622519963,106.09147228829997,13.971684123399713,7,0,419.1871966981944,104.87799484052084,111.91095904487682,221.01585938709997,4.22690550169973,6,1,274.49358632342773,-56.50350716770299,118.20352570560702,73.54408640370013,11.844067865799868,5,1,245.92112199330586,488.4604560212283,275.9566021684745,774.8282557890999,10.4111975993994,16,1,703.5421359506909,210.48758530014675,302.15613643325395,542.9117439334002,30.268022199999706,14,1,610.9658883728916
ETH/USD,eth_entry_volatility_confirmation__eth_hold_immediate_v1__eth_thesis_only,eth_entry_volatility_confirmation,eth_hold_immediate_v1,eth_thesis_only,False,False,-137.2113138000359,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-78.22899802205575,19.211807778856,-57.090791211999935,1.9263990311999262,1,0,157.6125807201679,187.61082689537034,49.516061851927205,238.99540435559993,1.8685156083000216,3,0,458.8678528717719,129.6287422060086,61.315381057089,197.08431999419997,6.140196731099864,3,0,490.1071004072528,122.11503186189293,79.80294825630881,204.92702158020012,3.009041462000134,4,1,332.21811011021236,126.58586254275542,80.169875286244,214.78676969499998,8.031031865999733,3,1,299.63873225492716,303.7376605174304,146.2049180113664,455.4568586126002,5.5142800838002435,8,1,706.242161309292,176.16863952153653,160.810576715064,353.088234251,16.109018014399524,7,1,748.8813245611582
ETH/USD,eth_entry_volatility_confirmation__eth_hold_immediate_v1__eth_volatility_trailing,eth_entry_volatility_confirmation,eth_hold_immediate_v1,eth_volatility_trailing,False,False,-137.2113138000359,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-78.22899802205575,19.211807778856,-57.090791211999935,1.9263990311999262,1,0,157.6125807201679,175.89359761069318,65.422591831404,243.7849220326999,2.4687325905998367,4,0,444.2037961782262,34.84341255469735,80.35995343539902,123.2510763689999,8.047710378899835,4,0,558.7072058695921,122.11503186189293,79.80294825630881,204.92702158020012,3.009041462000134,4,1,332.21811011021236,126.58586254275542,80.169875286244,214.78676969499998,8.031031865999733,3,1,299.63873225492716,291.56073443923924,162.05129045716,459.72425451410015,6.112229617700058,9,1,691.5791634127781,79.50528099894109,179.18105806625402,276.6353344711999,17.948995405999497,8,1,815.663727740106
ETH/USD,eth_entry_volatility_confirmation__eth_hold_immediate_v1__eth_asymmetric_bracket,eth_entry_volatility_confirmation,eth_hold_immediate_v1,eth_asymmetric_bracket,False,False,-217.73101129553743,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-143.2700970085025,38.400382478904,-101.0205790631999,3.849135466399865,2,0,174.37666898674252,1.0759260212762456,96.01481967342,100.70967695959988,3.6189312648997767,6,0,365.41984264685743,51.247767534621744,100.52765325587502,161.83973186670005,10.064311076200097,5,0,416.5963924957978,24.346485706910244,95.01551601679122,122.94350170920015,3.5814999855000362,5,1,332.21811011021236,140.78908243698788,100.315342338711,251.15510797759995,10.050683201899679,4,1,299.63873225492716,14.5094366907324,206.849097202264,229.15547044570008,7.7969365526999,12,1,610.5917586916876,44.0446996172268,238.08624614557198,305.97918686790007,23.848241105099646,11,1,673.324883695881
ETH/USD,eth_entry_volatility_confirmation__eth_hold_daily_persistence_v1__eth_thesis_only,eth_entry_volatility_confirmation,eth_hold_daily_persistence_v1,eth_thesis_only,False,False,-138.69829456946445,-4.605168681118812,15.963885274120003,11.95884472650006,0.6001281334999061,1,0,148.01960899980804,-79.7159787914843,19.196787771084,-58.592791989199995,1.9263990311999262,1,0,157.6125807201679,140.2087389717817,49.13378694931761,191.19156630370014,1.8490403826002422,3,0,480.54648936730337,213.31212774469714,62.16066777970201,281.6972445461999,6.2244490217999555,3,0,482.0013106566912,141.01845412793227,79.95968102906721,223.99827654590013,3.020141388900153,4,1,316.70567005610974,120.51294125248387,80.137734333116,208.679346931,8.02867134539991,3,1,305.46660204616455,280.3809809614031,145.84878340499841,431.7289724073003,5.499208040900303,8,1,737.7739738253458,254.37069908770354,162.064324698094,432.6715683586,16.23654457279979,7,1,672.2590863663263
ETH/USD,eth_entry_volatility_confirmation__eth_hold_daily_persistence_v1__eth_volatility_trailing,eth_entry_volatility_confirmation,eth_hold_daily_persistence_v1,eth_volatility_trailing,False,False,-138.69829456946445,-4.605168681118812,15.963885274120003,11.95884472650006,0.6001281334999061,1,0,148.01960899980804,-79.7159787914843,19.196787771084,-58.592791989199995,1.9263990311999262,1,0,157.6125807201679,132.62132288357134,65.07362187392721,200.14639093320005,2.4514461757000054,4,0,461.7526194772927,119.77754043575078,81.21787391904601,209.1285711416999,8.133156786899953,4,0,549.3506737766656,141.01845412793227,79.95968102906721,223.99827654590013,3.020141388900153,4,1,316.70567005610974,119.40118690195959,80.12003174953901,207.54614938310002,8.024930731599843,3,1,306.5334900255584,272.47472530373307,161.74944843186557,440.32430660340026,6.100132867800067,9,1,718.9929737787515,157.13514355074585,180.57140985495099,355.7947303822999,18.088176976599726,8,1,739.5944959011722
ETH/USD,eth_entry_volatility_confirmation__eth_hold_daily_persistence_v1__eth_asymmetric_bracket,eth_entry_volatility_confirmation,eth_hold_daily_persistence_v1,eth_asymmetric_bracket,False,False,-219.22662556548948,-4.605168681118812,15.963885274120003,11.95884472650006,0.6001281334999061,1,0,148.01960899980804,-144.76571127845455,38.385275264056,-102.53130054799996,3.849135466399865,2,0,174.37666898674252,-42.196348705845594,95.6658497159432,57.0711458601,3.601644849999945,6,0,382.9686659459221,136.10187137551475,101.384765415884,247.6363178745,10.149681083100214,5,0,407.3198844430317,47.44012435911645,95.2262446289848,146.25971933640014,3.593350348300055,5,1,312.51672825656897,133.58612558786263,100.26531414333601,243.8960024261999,10.044562694999787,4,1,306.5334900255584,0.22928348931964138,206.47565176797997,214.4857181269002,7.780782869599906,12,1,633.2069912897023,121.2257087122598,239.612309176542,384.8390569159999,24.00103902719987,11,1,597.9142931488768
ETH/USD,eth_entry_volatility_confirmation__eth_hold_bounded_thesis_v1__eth_thesis_only,eth_entry_volatility_confirmation,eth_hold_bounded_thesis_v1,eth_thesis_only,False,False,-137.2113138000359,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-78.22899802205575,19.211807778856,-57.090791211999935,1.9263990311999262,1,0,157.6125807201679,175.89359761069318,65.422591831404,243.7849220326999,2.4687325905998367,4,0,444.2037961782262,235.0660313437602,82.38240413023802,325.7001196842001,8.251684210200029,4,0,387.53123374561983,-217.04134250117568,92.75594985067761,-120.78572548789994,3.4996671626000997,5,1,332.21811011021236,-182.71875595577148,96.704845307471,-76.32502534400001,9.688885304299731,4,1,299.63873225492716,-53.2731698765092,175.22112742010722,128.55902601650007,6.6110684729000235,10,1,691.5791634127781,-31.181916769741292,199.20663919723904,187.98264318290015,19.957920755399684,9,1,649.3210576640504
ETH/USD,eth_entry_volatility_confirmation__eth_hold_bounded_thesis_v1__eth_volatility_trailing,eth_entry_volatility_confirmation,eth_hold_bounded_thesis_v1,eth_volatility_trailing,False,False,-137.2113138000359,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-78.22899802205575,19.211807778856,-57.090791211999935,1.9263990311999262,1,0,157.6125807201679,175.89359761069318,65.422591831404,243.7849220326999,2.4687325905998367,4,0,444.2037961782262,34.84341255469735,80.35995343539902,123.2510763689999,8.047710378899835,4,0,558.7072058695921,-217.04134250117568,92.75594985067761,-120.78572548789994,3.4996671626000997,5,1,332.21811011021236,-182.71875595577148,96.704845307471,-76.32502534400001,9.688885304299731,4,1,299.63873225492716,-53.2731698765092,175.22112742010722,128.55902601650007,6.6110684729000235,10,1,691.5791634127781,-228.36131585714975,195.63915353134402,-13.12302119110008,19.599141134699494,9,1,815.663727740106
ETH/USD,eth_entry_volatility_confirmation__eth_hold_bounded_thesis_v1__eth_asymmetric_bracket,eth_entry_volatility_confirmation,eth_hold_bounded_thesis_v1,eth_asymmetric_bracket,False,False,-217.73101129553743,-10.672774110767932,15.914952972268,5.842306995000109,0.6001281335000868,1,0,148.01960899980804,-143.2700970085025,38.400382478904,-101.0205790631999,3.849135466399865,2,0,174.37666898674252,1.0759260212762456,96.01481967342,100.70967695959988,3.6189312648997767,6,0,365.41984264685743,51.247767534621744,100.52765325587502,161.83973186670005,10.064311076200097,5,0,416.5963924957978,-217.04134250117568,92.75594985067761,-120.78572548789994,3.4996671626000997,5,1,332.21811011021236,-182.71875595577148,96.704845307471,-76.32502534400001,9.688885304299731,4,1,299.63873225492716,-226.62056438952095,204.57624897031678,-14.329718498999966,7.714596920199963,12,1,610.5917586916876,-276.27015841471257,234.320663071512,-18.478590076499906,23.470905266699702,11,1,673.324883695881
ETH/USD,eth_entry_volume_pressure__eth_hold_immediate_v1__eth_thesis_only,eth_entry_volume_pressure,eth_hold_immediate_v1,eth_thesis_only,False,False,-102.21751213157495,52.507350852105446,16.4244704215944,69.553361955,0.6215406813001076,1,0,157.47239695249846,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,397.5141950569923,19.206783565008003,417.44518597079986,0.7242073487997988,1,0,275.9739626321589,384.59429264358187,23.886790571418,410.8743235462001,2.3932403312001163,1,0,275.9212155290588,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,414.9000019938903,51.34903946420881,468.19006935899984,1.9410279008999924,2,1,287.5773532844796,335.3182509034741,63.304490418425004,404.96532044730026,6.342579125400111,2,1,274.6995269815161
ETH/USD,eth_entry_volume_pressure__eth_hold_immediate_v1__eth_volatility_trailing,eth_entry_volume_pressure,eth_hold_immediate_v1,eth_volatility_trailing,False,False,-102.21751213157495,52.507350852105446,16.4244704215944,69.553361955,0.6215406813001076,1,0,157.47239695249846,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,441.38066800855086,19.560545443649602,461.6788320481999,0.7376185959997865,1,0,228.03647877054755,404.3939867038807,24.086787481118,430.89418227179993,2.413408086799945,1,0,227.99264518443488,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,458.76647494544886,51.70280134285041,512.4237154363999,1.95443914809998,2,1,228.03647877054755,355.0302784194246,63.50360180747501,424.89653781170006,6.3626575847999405,2,1,226.98316860971318
ETH/USD,eth_entry_volume_pressure__eth_hold_immediate_v1__eth_asymmetric_bracket,eth_entry_volume_pressure,eth_hold_immediate_v1,eth_asymmetric_bracket,False,False,-102.21751213157495,162.31104464657255,17.3099840812272,180.27639475229995,0.655366024500077,1,0,156.06729219597037,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,403.29609768158116,51.2554594773208,456.4784844574998,1.9269272985997599,3,0,137.17610702755883,332.66586393119906,63.366260583101,402.3736114548001,6.341486940500223,3,0,167.37518679037203,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,530.4855984129463,84.28322903615441,617.9464006429997,3.177573193899923,4,1,156.06729219597037,284.227089258191,102.79241767321,397.31118098000024,10.29167404860022,4,1,167.37518679037203
ETH/USD,eth_entry_volume_pressure__eth_hold_daily_persistence_v1__eth_thesis_only,eth_entry_volume_pressure,eth_hold_daily_persistence_v1,eth_thesis_only,False,False,-103.75926386088304,58.962444047019744,16.4765276247792,76.06051235309995,0.6215406812999154,1,0,157.47239695249846,-45.81856711482396,19.539186386424,-24.320288862799977,1.9590918655999583,1,0,142.12147759266736,384.86213173848955,19.1047507963104,404.68438426,0.7175017251999574,1,0,275.9739626321589,381.07360754848924,23.85122809571,407.31471468280006,2.389879038600043,1,0,275.9212155290588,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,408.7030318703037,51.29906389869601,461.93641804629993,1.9343222772999589,2,1,300.2294166029842,330.2126535867792,63.24983508242201,399.8013529445001,6.338864275300038,2,1,274.65698906801117
ETH/USD,eth_entry_volume_pressure__eth_hold_daily_persistence_v1__eth_volatility_trailing,eth_entry_volume_pressure,eth_hold_daily_persistence_v1,eth_volatility_trailing,False,False,-103.75926386088304,58.962444047019744,16.4765276247792,76.06051235309995,0.6215406812999154,1,0,157.47239695249846,-45.81856711482396,19.539186386424,-24.320288862799977,1.9590918655999583,1,0,142.12147759266736,441.38066800855086,19.560545443649602,461.6788320481999,0.7376185959997865,1,0,228.03647877054755,404.3939867038807,24.086787481118,430.89418227179993,2.413408086799945,1,0,227.99264518443488,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,465.221568140365,51.75485854603521,518.9308658344999,1.9544391480997878,2,1,228.03647877054755,353.42618253004184,63.48431517275801,423.27278321999995,6.362285517199941,2,1,226.94801969446235
ETH/USD,eth_entry_volume_pressure__eth_hold_daily_persistence_v1__eth_asymmetric_bracket,eth_entry_volume_pressure,eth_hold_daily_persistence_v1,eth_asymmetric_bracket,False,False,-103.75926386088304,162.31104464657255,17.3099840812272,180.27639475229995,0.655366024500077,1,0,156.06729219597037,-45.81856711482396,19.539186386424,-24.320288862799977,1.9590918655999583,1,0,142.12147759266736,403.29609768158116,51.2554594773208,456.4784844574998,1.9269272985997599,3,0,137.17610702755883,332.66586393119906,63.366260583101,402.3736114548001,6.341486940500223,3,0,167.37518679037203,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,530.4855984129463,84.28322903615441,617.9464006429997,3.177573193899923,4,1,156.06729219597037,282.65519858677726,102.773456343725,395.7199895581001,10.291334627600218,4,1,167.37518679037203
ETH/USD,eth_entry_volume_pressure__eth_hold_bounded_thesis_v1__eth_thesis_only,eth_entry_volume_pressure,eth_hold_bounded_thesis_v1,eth_thesis_only,False,False,-102.21751213157495,52.507350852105446,16.4244704215944,69.553361955,0.6215406813001076,1,0,157.47239695249846,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,404.66507206403185,19.264451927968,424.6537313407998,0.7242073487997988,1,0,228.03647877054755,587.9321591233511,25.940708414648,616.4711467178,2.598279179800006,1,0,227.99264518443488,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,422.05087900092985,51.40670782716881,475.3986147289998,1.9410279008999924,2,1,254.10127092361654,537.7558040735785,65.34931418782,609.6518283907002,6.546710129300002,2,1,226.98316860971318
ETH/USD,eth_entry_volume_pressure__eth_hold_bounded_thesis_v1__eth_volatility_trailing,eth_entry_volume_pressure,eth_hold_bounded_thesis_v1,eth_volatility_trailing,False,False,-102.21751213157495,52.507350852105446,16.4244704215944,69.553361955,0.6215406813001076,1,0,157.47239695249846,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,441.38066800855086,19.560545443649602,461.6788320481999,0.7376185959997865,1,0,228.03647877054755,404.3939867038807,24.086787481118,430.89418227179993,2.413408086799945,1,0,227.99264518443488,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,458.76647494544886,51.70280134285041,512.4237154363999,1.95443914809998,2,1,228.03647877054755,355.0302784194246,63.50360180747501,424.89653781170006,6.3626575847999405,2,1,226.98316860971318
ETH/USD,eth_entry_volume_pressure__eth_hold_bounded_thesis_v1__eth_asymmetric_bracket,eth_entry_volume_pressure,eth_hold_bounded_thesis_v1,eth_asymmetric_bracket,False,False,-102.21751213157495,162.31104464657255,17.3099840812272,180.27639475229995,0.655366024500077,1,0,156.06729219597037,-44.276815385515874,19.554759636215,-22.762963883699914,1.9590918655999583,1,0,142.12147759266736,403.29609768158116,51.2554594773208,456.4784844574998,1.9269272985997599,3,0,137.17610702755883,332.66586393119906,63.366260583101,402.3736114548001,6.341486940500223,3,0,167.37518679037203,-35.12154391520744,15.717785477606402,-18.808478566800016,0.595279870800086,0,1,79.12097355600054,-3.2963691028526227,19.968703076553005,18.673177384700008,2.0008434110000373,0,1,62.933956980048606,530.4855984129463,84.28322903615441,617.9464006429997,3.177573193899923,4,1,156.06729219597037,284.227089258191,102.79241767321,397.31118098000024,10.29167404860022,4,1,167.37518679037203
